idx,obj_value,converged,iterations,iteration_limit_reached,time_it_took,theta_hat,theta0,is_optimum,boot_idx
20,3.646302483830779e-23,true,5,false,0.0002673,"[15.711092456481557, 0.7277006696513737]","[-0.6634712267123949, -0.2399591176621829]",0,231
1,7.699767467250799e-22,true,5,false,0.0004044,"[20.16628799581814, 0.07269454006972992]","[0.03833248646601629, 0.213845359778582]",0,232
2,9.980488026326469e-22,true,5,false,0.0005047,"[20.16628799561963, 0.07269454008181175]","[-0.7042838077754542, -0.4007992090593657]",0,232
3,4.832650719623895e-22,true,5,false,0.0003743,"[20.166287996115983, 0.07269454005160281]","[1.4214984593810815, -0.5777261953257666]",0,232
4,9.697366446777073e-22,true,5,false,0.0003189,"[20.166287995642886, 0.07269454008039644]","[-0.4658959078249555, -0.7303008298610437]",0,232
5,1.442619378934451e-21,true,5,false,0.0002818,"[20.166287995289565, 0.07269454010190035]","[-1.365080912437378, -1.3208174975844296]",0,232
6,6.479781532928556e-22,true,5,false,0.0002702,"[20.166287995936678, 0.07269454006251563]","[0.5431992343373382, 0.09271546518564394]",0,232
7,7.529967828467053e-22,true,5,false,0.0002659,"[20.166287995833954, 0.07269454006876774]","[-0.7590535993444354, 0.9209639329677229]",0,232
8,1.094198405473199e-21,true,5,false,0.0002663,"[20.166287995542774, 0.0726945400864894]","[0.745620993889791, -2.216096423049429]",0,232
9,5.912119610311855e-22,true,5,false,0.0002575,"[20.166287995995482, 0.07269454005893666]","[0.8442354651341021, -0.3265277272261217]",0,232
10,8.0265655962253065e-22,true,5,false,0.0002633,"[20.166287995788128, 0.07269454007155673]","[-1.0120757369891493, 1.1470306234136702]",0,232
11,6.524016426742626e-22,true,5,false,0.0002474,"[20.16628799593211, 0.07269454006279352]","[0.7232770971838263, -0.728534008508048]",0,232
12,4.539994672063282e-22,true,5,false,0.0002427,"[20.16628799615082, 0.07269454004948228]","[0.5202990342876057, 1.1204520037446837]",0,232
13,2.5342909894076988e-22,true,5,false,0.0003042,"[20.166287996429094, 0.07269454003254605]","[1.6996228215478644, 1.0844860147154771]",1,232
14,1.0935335722388593e-21,true,5,false,0.002147,"[20.166287995543385, 0.07269454008645232]","[-1.0989445324831357, -0.0993402202293609]",0,232
15,4.407829352263527e-22,true,5,false,0.0003406,"[20.16628799616687, 0.07269454004850567]","[1.5447563259135333, -0.22651795438142638]",0,232
16,5.1142196423688645e-22,true,5,false,0.0003028,"[20.166287996083334, 0.07269454005358977]","[1.7376928272513674, -1.2953938355637125]",0,232
17,1.3793783316886847e-21,true,5,false,0.0002842,"[20.166287995332972, 0.07269454009925863]","[-1.3972500397371668, -1.1529219835943225]",0,232
18,8.858455105091e-22,true,5,false,0.0002741,"[20.166287995713972, 0.07269454007607012]","[-0.27322961221704645, -0.5101173409267433]",0,232
19,1.0601157568536315e-21,true,5,false,0.0002665,"[20.166287995569572, 0.07269454008485854]","[-1.7983567634893314, 0.8231200506166791]",0,232
20,9.729136860802383e-22,true,5,false,0.0002688,"[20.16628799564038, 0.07269454008054888]","[-0.6634712267123949, -0.2399591176621829]",0,232
1,2.645140352096283e-25,true,2,false,0.0002987,"[-0.4059400677676465, 1.509439384450099]","[0.03833248646601629, 0.213845359778582]",0,233
2,1.2489688545873583e-22,true,2,false,0.000197,"[-0.40594006809389477, 1.5094393844710159]","[-0.7042838077754542, -0.4007992090593657]",0,233
3,8.543197504022925e-27,true,3,false,0.0002028,"[-0.4059400677796632, 1.5094393844508693]","[1.4214984593810815, -0.5777261953257666]",0,233
4,2.4872532146964408e-24,true,2,false,0.0001505,"[-0.4059400678258944, 1.509439384453834]","[-0.4658959078249555, -0.7303008298610437]",0,233
5,1.771795502424824e-27,true,3,false,0.0005489,"[-0.4059400677831505, 1.5094393844510932]","[-1.365080912437378, -1.3208174975844296]",0,233
6,7.521071853324682e-25,true,2,false,0.0003367,"[-0.40594006780616265, 1.5094393844525684]","[0.5431992343373382, 0.09271546518564394]",0,233
7,1.6147282764257565e-25,true,1,false,0.000132,"[-0.40594006779244907, 1.5094393844516898]","[-0.7590535993444354, 0.9209639329677229]",0,233
8,1.1851765296880896e-22,true,3,false,0.0001848,"[-0.4059400674781305, 1.5094393844315381]","[0.745620993889791, -2.216096423049429]",0,233
9,1.4751445752694022e-22,true,2,false,0.0001419,"[-0.40594006812105554, 1.5094393844727572]","[0.8442354651341021, -0.3265277272261217]",0,233
10,2.8946468293712105e-23,true,1,false,9.67e-5,"[-0.40594006793204385, 1.509439384460639]","[-1.0120757369891493, 1.1470306234136702]",0,233
11,3.1482364056786957e-22,true,2,false,0.0001507,"[-0.40594006827740126, 1.5094393844827798]","[0.7232770971838263, -0.728534008508048]",0,233
12,4.0283752540808126e-28,true,2,false,0.0001366,"[-0.4059400677819123, 1.5094393844510137]","[0.5202990342876057, 1.1204520037446837]",1,233
13,2.0270646232837617e-25,true,2,false,0.0001359,"[-0.40594006776941793, 1.5094393844502128]","[1.6996228215478644, 1.0844860147154771]",0,233
14,5.511361857416541e-23,true,2,false,0.0001251,"[-0.4059400675748006, 1.5094393844377358]","[-1.0989445324831357, -0.0993402202293609]",0,233
15,3.3819624583659765e-27,true,3,false,0.0001745,"[-0.4059400677804107, 1.5094393844509175]","[1.5447563259135333, -0.22651795438142638]",0,233
16,2.1873789486689333e-25,true,3,false,0.0001811,"[-0.40594006776899905, 1.5094393844501859]","[1.7376928272513674, -1.2953938355637125]",0,233
17,5.6548296700595535e-25,true,2,false,0.0001284,"[-0.40594006776199076, 1.5094393844497374]","[-1.3972500397371668, -1.1529219835943225]",0,233
18,3.941316222993551e-24,true,2,false,0.0002825,"[-0.4059400678373837, 1.50943938445457]","[-0.27322961221704645, -0.5101173409267433]",0,233
19,7.603282877510529e-26,true,2,false,0.000222,"[-0.40594006778959757, 1.5094393844515064]","[-1.7983567634893314, 0.8231200506166791]",0,233
20,1.1170556936098747e-22,true,2,false,0.0001727,"[-0.40594006748687506, 1.509439384432099]","[-0.6634712267123949, -0.2399591176621829]",0,233
1,7.307070561393173e-24,true,2,false,0.0003202,"[-0.861327240149635, 1.467586471769986]","[0.03833248646601629, 0.213845359778582]",0,234
2,8.226907304628256e-24,true,2,false,0.0001998,"[-0.8613272401536498, 1.4675864717702496]","[-0.7042838077754542, -0.4007992090593657]",0,234
3,7.352029519840414e-26,true,3,false,0.0002082,"[-0.8613272400701759, 1.4675864717647893]","[1.4214984593810815, -0.5777261953257666]",0,234
4,3.1361747848768274e-22,true,2,false,0.0002886,"[-0.8613272405511903, 1.4675864717962481]","[-0.4658959078249555, -0.7303008298610437]",0,234
5,7.873501331870533e-22,true,2,false,0.0001825,"[-0.8613272408280578, 1.4675864718143572]","[-1.365080912437378, -1.3208174975844296]",0,234
6,1.016800215835896e-23,true,2,false,0.0001632,"[-0.8613272401625887, 1.467586471770833]","[0.5431992343373382, 0.09271546518564394]",0,234
7,5.430120497721823e-23,true,1,false,0.000124,"[-0.8613272402745028, 1.4675864717781528]","[-0.7590535993444354, 0.9209639329677229]",0,234
8,2.7275250761630243e-24,true,3,false,0.0001876,"[-0.861327240121179, 1.4675864717681255]","[0.745620993889791, -2.216096423049429]",0,234
9,9.81084637819808e-24,true,2,false,0.0001608,"[-0.8613272399934695, 1.4675864717597729]","[0.8442354651341021, -0.3265277272261217]",0,234
10,3.442591278307212e-24,true,1,false,0.0002965,"[-0.8613272401269234, 1.4675864717685005]","[-1.0120757369891493, 1.1470306234136702]",0,234
11,3.6191049420925064e-28,true,3,false,0.0003565,"[-0.8613272400767922, 1.4675864717652218]","[0.7232770971838263, -0.728534008508048]",1,234
