idx,obj_value,converged,iterations,iteration_limit_reached,time_it_took,theta_hat,theta0,is_optimum,boot_idx
9,7.517788177015552e-29,true,14,false,0.0002676,"[3.5449286294435907, 1.2864553458067627]","[0.0694591410918936, -2.0538554561632223]",1,386
3,1.8704408295470145e-30,true,14,false,0.0002989,"[4.90181182689341, 1.2017360249161528]","[-1.1046361023292959, 0.18025374632691527]",1,387
7,2.9686317330740774e-29,true,14,false,0.0002988,"[5.98012937024602, 1.122750793274549]","[-0.4217686643996927, -1.5268834666380147]",1,388
4,7.967451131480928e-30,true,14,false,0.0003717,"[4.392394921582312, 1.2310772001724526]","[-0.4169926351649334, 2.0289114854525314]",1,389
10,6.426265195936931e-31,true,14,false,0.0002319,"[5.340202685133788, 1.1885254235275275]","[-0.11732280453081337, -0.8280567719469374]",1,390
16,3.88113133936733e-30,true,14,false,0.0003253,"[5.7446965698142725, 1.184764595639658]","[-0.8900766562698114, -1.2890210708540353]",1,391
20,2.699170948383186e-29,true,14,false,0.0003089,"[6.2573288826259645, 1.1038801186917986]","[-0.33745447783309457, 0.12530157347367626]",1,392
20,4.390977765767221e-29,true,14,false,0.0002644,"[3.2046975387799956, 1.3086933257209206]","[-0.33745447783309457, 0.12530157347367626]",1,393
9,5.07423955620156e-29,true,14,false,0.0002778,"[5.813393949277218, 1.111613423541677]","[0.0694591410918936, -2.0538554561632223]",1,394
8,4.937527039029475e-30,true,14,false,0.0002671,"[0.31537940575342005, 1.4879409896380067]","[-1.355590621101197, 0.6001322727540475]",1,395
14,2.109954867953348e-30,true,14,false,0.0003136,"[4.0264381633021795, 1.2714159165583605]","[0.3158331001728098, 0.7859141337249973]",1,396
5,1.1935723114328213e-29,true,14,false,0.0002513,"[5.151576550130059, 1.1731765221603747]","[0.28758798062385577, -0.12763690272983585]",1,397
4,1.033743868080043e-28,true,14,false,0.0002848,"[4.3301492974580436, 1.2494883534553516]","[-0.4169926351649334, 2.0289114854525314]",1,398
15,6.2782565532451446e-30,true,14,false,0.0002452,"[1.9631931097554411, 1.4043951089191735]","[-2.1623790026403724, 0.1706378785324274]",1,399
1,8.650314019371715e-30,true,14,false,0.0003408,"[0.9302735877443996, 1.4040245851852131]","[0.8082879284649668, 2.008112624852031]",1,400
4,6.194592957162147e-31,true,14,false,0.0003621,"[5.346090332333084, 1.1509266440653323]","[-0.4169926351649334, 2.0289114854525314]",1,401
18,1.2846286645756835e-29,true,14,false,0.0002598,"[5.036727428279244, 1.1726493799699458]","[0.3417821366484886, 0.5080857763662175]",1,402
5,8.668264945084933e-31,true,14,false,0.0002618,"[3.8797139889976204, 1.2634108392273362]","[0.28758798062385577, -0.12763690272983585]",1,403
16,2.2421520455076692e-29,true,14,false,0.000263,"[4.501757320643033, 1.2022201776839565]","[-0.8900766562698114, -1.2890210708540353]",1,404
6,4.333131543391761e-29,true,14,false,0.0002581,"[3.62206796786454, 1.2570155808241104]","[0.2298186980518676, 0.4694770042412599]",1,405
10,2.8745397486645775e-30,true,14,false,0.0002788,"[7.332486128304264, 1.0206582149018686]","[-0.11732280453081337, -0.8280567719469374]",1,406
4,1.035314064402268e-28,true,14,false,0.0003787,"[5.419827469303632, 1.1994242259283885]","[-0.4169926351649334, 2.0289114854525314]",1,407
20,1.5476024273786128e-29,true,14,false,0.0002378,"[4.279245782623457, 1.234255180475302]","[-0.33745447783309457, 0.12530157347367626]",1,408
13,3.037645359147614e-29,true,14,false,0.000278,"[3.5491179476824617, 1.2970704854214201]","[-0.031148130349280094, 0.3646547529502906]",1,409
20,4.67055267215918e-29,true,14,false,0.0002714,"[4.769382987299922, 1.1691358717000238]","[-0.33745447783309457, 0.12530157347367626]",1,410
18,5.762700650356595e-29,true,14,false,0.0002655,"[5.764464632963852, 1.1371305918194097]","[0.3417821366484886, 0.5080857763662175]",1,411
2,1.301239021269653e-31,true,14,false,0.0002925,"[3.4366807993943547, 1.3158774749117401]","[-1.1220725081141734, 0.7650300179102025]",1,412
6,8.440459097848812e-30,true,14,false,0.0002573,"[4.4176170603160445, 1.224104751940645]","[0.2298186980518676, 0.4694770042412599]",1,413
8,8.547184203460664e-31,true,14,false,0.0002698,"[2.603230435707203, 1.3328753302511032]","[-1.355590621101197, 0.6001322727540475]",1,414
8,3.6806029653624226e-28,true,14,false,0.0002572,"[5.270455102826497, 1.1610904328232543]","[-1.355590621101197, 0.6001322727540475]",1,415
3,2.5700563792526463e-29,true,14,false,0.0002682,"[4.4371165258979115, 1.2387598030380333]","[-1.1046361023292959, 0.18025374632691527]",1,416
7,3.508689004391638e-30,true,14,false,0.0003049,"[3.074340040235788, 1.299949369465857]","[-0.4217686643996927, -1.5268834666380147]",1,417
18,6.829720756344505e-30,true,14,false,0.0003041,"[1.578352378097033, 1.390690762753379]","[0.3417821366484886, 0.5080857763662175]",1,418
4,6.397437670712933e-29,true,14,false,0.0004404,"[5.522850136393126, 1.1440005330178993]","[-0.4169926351649334, 2.0289114854525314]",1,419
9,2.2279578567091445e-30,true,14,false,0.0002864,"[3.5314283952957437, 1.3148876453288212]","[0.0694591410918936, -2.0538554561632223]",1,420
7,5.699386076695946e-29,true,14,false,0.0003341,"[5.1285083203643165, 1.21483797362504]","[-0.4217686643996927, -1.5268834666380147]",1,421
15,1.3287289343830853e-29,true,14,false,0.0003263,"[5.3845113068818, 1.1588502953539594]","[-2.1623790026403724, 0.1706378785324274]",1,422
18,5.0200777042915194e-30,true,14,false,0.0003025,"[5.281517830220535, 1.1809122014951348]","[0.3417821366484886, 0.5080857763662175]",1,423
15,1.9944629171735747e-29,true,14,false,0.0002711,"[5.088577163941364, 1.190176757543954]","[-2.1623790026403724, 0.1706378785324274]",1,424
3,4.975355549900783e-30,true,14,false,0.0004091,"[4.209134035622963, 1.263425768350797]","[-1.1046361023292959, 0.18025374632691527]",1,425
15,1.592268556131215e-30,true,14,false,0.0002624,"[5.300099923862469, 1.1719528036249744]","[-2.1623790026403724, 0.1706378785324274]",1,426
1,3.864284974672699e-30,true,14,false,0.0003263,"[4.143391412074939, 1.230276588896357]","[0.8082879284649668, 2.008112624852031]",1,427
5,2.4888829486774656e-31,true,14,false,0.0002669,"[5.52140153494578, 1.1328449254666255]","[0.28758798062385577, -0.12763690272983585]",1,428
9,2.936739449817116e-30,true,14,false,0.000265,"[2.668629753229686, 1.328274524072954]","[0.0694591410918936, -2.0538554561632223]",1,429
4,2.3009226909124203e-29,true,14,false,0.0004683,"[6.5337490649918015, 1.119067007860543]","[-0.4169926351649334, 2.0289114854525314]",1,430
13,6.34860021532342e-29,true,14,false,0.0002914,"[5.768391803736227, 1.119137797819444]","[-0.031148130349280094, 0.3646547529502906]",1,431
13,9.49838818810145e-30,true,14,false,0.0002623,"[7.818535665949357, 1.0204027083591478]","[-0.031148130349280094, 0.3646547529502906]",1,432
16,2.065002930632849e-29,true,14,false,0.000246,"[5.953698105141486, 1.130633476835983]","[-0.8900766562698114, -1.2890210708540353]",1,433
19,1.450627199407771e-28,true,14,false,0.0002466,"[2.9548765235193857, 1.3478188679909662]","[-0.3188700715740966, -2.249739828113134]",1,434
20,3.94310386555439e-31,true,14,false,0.0002945,"[5.988487764651291, 1.1425747973388747]","[-0.33745447783309457, 0.12530157347367626]",1,435
19,1.7309765820323854e-29,true,14,false,0.0003694,"[6.135176525066595, 1.1338412768073485]","[-0.3188700715740966, -2.249739828113134]",1,436
10,2.2190665879365203e-31,true,14,false,0.0002622,"[8.094809317301845, 1.0369525741377783]","[-0.11732280453081337, -0.8280567719469374]",1,437
9,7.784713116822864e-29,true,14,false,0.0002863,"[2.131544658711503, 1.4114246582430823]","[0.0694591410918936, -2.0538554561632223]",1,438
1,8.567020391897239e-31,true,14,false,0.0003876,"[3.7067213633300353, 1.295996310050823]","[0.8082879284649668, 2.008112624852031]",1,439
2,4.704998230498252e-30,true,14,false,0.0003061,"[4.406152799468474, 1.21915883401323]","[-1.1220725081141734, 0.7650300179102025]",1,440
6,4.536473110976779e-30,true,14,false,0.0002997,"[1.5812300416222675, 1.4170703765053787]","[0.2298186980518676, 0.4694770042412599]",1,441
1,1.6907541578941165e-30,true,14,false,0.0004498,"[6.035082895931871, 1.1182569853164293]","[0.8082879284649668, 2.008112624852031]",1,442
10,2.3354523810847647e-30,true,14,false,0.0003069,"[4.288826536669949, 1.2132397603709555]","[-0.11732280453081337, -0.8280567719469374]",1,443
12,3.6332414680592465e-30,true,14,false,0.0002621,"[5.78046647960287, 1.1813020318091902]","[0.29291433452245674, 0.6596379523048166]",1,444
14,1.3835347698781718e-28,true,14,false,0.0002859,"[2.188968788914791, 1.3776901978295577]","[0.3158331001728098, 0.7859141337249973]",1,445
14,9.028656087483577e-31,true,14,false,0.0002858,"[3.162349205310818, 1.3257942824160058]","[0.3158331001728098, 0.7859141337249973]",1,446
20,9.433553374312586e-30,true,14,false,0.0002622,"[6.343663098094032, 1.1070772369677275]","[-0.33745447783309457, 0.12530157347367626]",1,447
19,5.610509688914407e-29,true,14,false,0.000308,"[4.743336715138037, 1.2255468883457699]","[-0.3188700715740966, -2.249739828113134]",1,448
20,5.451448972662383e-29,true,14,false,0.0002745,"[6.029159318423142, 1.1062361230216433]","[-0.33745447783309457, 0.12530157347367626]",1,449
19,2.720147943313694e-29,true,14,false,0.0002562,"[5.025375730973872, 1.1914328442166036]","[-0.3188700715740966, -2.249739828113134]",1,450
4,4.678344749036874e-29,true,14,false,0.0002672,"[3.071431041044964, 1.3088895275620094]","[-0.4169926351649334, 2.0289114854525314]",1,451
16,5.24479653886619e-31,true,14,false,0.0002405,"[3.4493638249622816, 1.2914024013167844]","[-0.8900766562698114, -1.2890210708540353]",1,452
3,1.2404773491868679e-30,true,14,false,0.0002671,"[2.661484883383635, 1.3148243512119102]","[-1.1046361023292959, 0.18025374632691527]",1,453
7,1.309974040762581e-28,true,14,false,0.000261,"[5.0159527649842675, 1.1433369599416046]","[-0.4217686643996927, -1.5268834666380147]",1,454
20,6.62551228538535e-30,true,14,false,0.0002544,"[2.366226464062001, 1.3533617502170556]","[-0.33745447783309457, 0.12530157347367626]",1,455
12,7.78452586669006e-30,true,14,false,0.0003112,"[8.804870702041793, 0.9671841528544393]","[0.29291433452245674, 0.6596379523048166]",1,456
12,1.3851728972866414e-30,true,14,false,0.0002933,"[4.286419319933905, 1.2420945282974885]","[0.29291433452245674, 0.6596379523048166]",1,457
17,2.240348237837082e-29,true,14,false,0.0002686,"[7.31212709706707, 1.0397570129519287]","[0.8542424475591821, 0.9370573773608326]",1,458
9,8.464479405443011e-29,true,14,false,0.0003247,"[2.393622546637919, 1.333261832311593]","[0.0694591410918936, -2.0538554561632223]",1,459
1,8.059883163042939e-29,true,14,false,0.000355,"[5.203440392302634, 1.1737128158466361]","[0.8082879284649668, 2.008112624852031]",1,460
2,2.2908758933531817e-31,true,14,false,0.0003425,"[7.346100159733004, 1.0502218027035901]","[-1.1220725081141734, 0.7650300179102025]",1,461
19,1.032129692410012e-30,true,14,false,0.0002651,"[5.402295314996962, 1.1489788717461653]","[-0.3188700715740966, -2.249739828113134]",1,462
19,6.601214588631652e-31,true,14,false,0.0002484,"[7.028808438837209, 1.0165605361070411]","[-0.3188700715740966, -2.249739828113134]",1,463
7,1.413042091520129e-28,true,14,false,0.0002613,"[5.549763303115953, 1.1804650661434806]","[-0.4217686643996927, -1.5268834666380147]",1,464
15,1.589685151705926e-28,true,14,false,0.0003135,"[1.8351576204852036, 1.4003961432878038]","[-2.1623790026403724, 0.1706378785324274]",1,465
15,4.5911454187009684e-32,true,14,false,0.0002756,"[7.917690089649443, 0.9938959833939074]","[-2.1623790026403724, 0.1706378785324274]",1,466
13,6.187135322218779e-31,true,14,false,0.0002941,"[6.758405247711031, 1.0528604654127753]","[-0.031148130349280094, 0.3646547529502906]",1,467
7,1.1493474157059162e-29,true,14,false,0.0004069,"[5.180952757340675, 1.1792190004505683]","[-0.4217686643996927, -1.5268834666380147]",1,468
12,1.469129183558885e-31,true,14,false,0.0003969,"[3.26541987324322, 1.3337934035052013]","[0.29291433452245674, 0.6596379523048166]",1,469
4,1.6634522917225624e-28,true,14,false,0.0003245,"[5.438911516257667, 1.1518860746791078]","[-0.4169926351649334, 2.0289114854525314]",1,470
9,7.622402921340128e-30,true,14,false,0.0003749,"[5.033099056717474, 1.2132170153537258]","[0.0694591410918936, -2.0538554561632223]",1,471
11,4.211295327162536e-30,true,14,false,0.0005536,"[6.4092327140162, 1.0927111188242171]","[1.2192815097319654, 1.9026327297429109]",1,472
6,2.0314049779481105e-30,true,14,false,0.000285,"[3.8777999487157646, 1.2674733801094058]","[0.2298186980518676, 0.4694770042412599]",1,473
14,1.1360106992991046e-30,true,14,false,0.0003584,"[7.7027952921817, 1.0228185926838609]","[0.3158331001728098, 0.7859141337249973]",1,474
11,5.418301715111111e-31,true,14,false,0.0002786,"[3.421162811915657, 1.280607197960142]","[1.2192815097319654, 1.9026327297429109]",1,475
18,6.687030926090104e-29,true,14,false,0.0002501,"[5.684504102956388, 1.1607126080604533]","[0.3417821366484886, 0.5080857763662175]",1,476
13,3.646517054269777e-30,true,14,false,0.0002512,"[6.20719671697073, 1.0954238049738165]","[-0.031148130349280094, 0.3646547529502906]",1,477
18,1.3259712279724741e-30,true,14,false,0.0003121,"[3.3086519059488433, 1.277534585162819]","[0.3417821366484886, 0.5080857763662175]",1,478
3,1.6541198646250894e-29,true,14,false,0.0003876,"[7.045559974158521, 1.0973784922190106]","[-1.1046361023292959, 0.18025374632691527]",1,479
9,1.3877306544198036e-29,true,14,false,0.0002698,"[6.836229725068337, 1.0561053287669968]","[0.0694591410918936, -2.0538554561632223]",1,480
3,4.968415840856658e-29,true,14,false,0.0002605,"[6.114868075510389, 1.1057870630643514]","[-1.1046361023292959, 0.18025374632691527]",1,481
12,1.8305256251080146e-28,true,14,false,0.0003318,"[3.4030316223467874, 1.3253190352644808]","[0.29291433452245674, 0.6596379523048166]",1,482
9,1.2048251231037064e-29,true,14,false,0.0003601,"[5.348211653872522, 1.1708930748281048]","[0.0694591410918936, -2.0538554561632223]",1,483
15,1.1785144874223867e-29,true,14,false,0.0002869,"[3.5161281533817497, 1.2647106761952465]","[-2.1623790026403724, 0.1706378785324274]",1,484
17,5.009060573805075e-30,true,14,false,0.0002801,"[7.057989828089876, 1.0531634710242244]","[0.8542424475591821, 0.9370573773608326]",1,485
20,1.718557814581125e-30,true,14,false,0.000262,"[5.0338651156786565, 1.1850270357290111]","[-0.33745447783309457, 0.12530157347367626]",1,486
2,2.4204246767419753e-30,true,14,false,0.0002824,"[4.893332011766195, 1.2283177556512845]","[-1.1220725081141734, 0.7650300179102025]",1,487
3,9.809718846382755e-31,true,14,false,0.0002771,"[5.572924941225466, 1.1446775278044912]","[-1.1046361023292959, 0.18025374632691527]",1,488
8,9.189909079174633e-30,true,14,false,0.000298,"[7.681471775510277, 1.0156385470613278]","[-1.355590621101197, 0.6001322727540475]",1,489
16,2.1948354994414955e-29,true,14,false,0.0005751,"[2.409461248718618, 1.3455912219974264]","[-0.8900766562698114, -1.2890210708540353]",1,490
15,2.5858228653348247e-31,true,14,false,0.0002605,"[4.9356564885104355, 1.203090401229521]","[-2.1623790026403724, 0.1706378785324274]",1,491
8,3.759568450438841e-29,true,14,false,0.0002804,"[3.578027948626376, 1.314138315020915]","[-1.355590621101197, 0.6001322727540475]",1,492
13,5.436030717046586e-31,true,14,false,0.0003163,"[5.215081771479535, 1.1758435643578387]","[-0.031148130349280094, 0.3646547529502906]",1,493
7,2.1561166789294505e-29,true,14,false,0.0003211,"[5.879118791507329, 1.1503513364569127]","[-0.4217686643996927, -1.5268834666380147]",1,494
4,3.8875567797413764e-30,true,14,false,0.0002902,"[4.790626322584065, 1.1938328491629724]","[-0.4169926351649334, 2.0289114854525314]",1,495
16,7.179727857967682e-30,true,14,false,0.0004672,"[5.322048710383934, 1.158317308895014]","[-0.8900766562698114, -1.2890210708540353]",1,496
5,1.4690980582043631e-30,true,14,false,0.0002981,"[6.353724676412063, 1.0909333857489942]","[0.28758798062385577, -0.12763690272983585]",1,497
16,1.1320613680282455e-28,true,14,false,0.0002416,"[4.979163488892814, 1.2074377517949846]","[-0.8900766562698114, -1.2890210708540353]",1,498
5,1.993756994133026e-30,true,14,false,0.000266,"[2.4349109695846156, 1.357215096958349]","[0.28758798062385577, -0.12763690272983585]",1,499
11,3.0340104157451706e-29,true,14,false,0.0003068,"[6.823589048671499, 1.1053791138434526]","[1.2192815097319654, 1.9026327297429109]",1,500
